date,protocol,tvl
2025-02-14,ribbon-lend,56731
2025-02-14,swarm-markets,111493
2025-02-14,truefi,50804
2025-02-15,centrifuge,61304
2025-02-15,credix,22544
2025-02-15,goldfinch,1102913
2025-02-15,maple-finance,379738186
2025-02-15,ondo-finance,677758843
2025-02-15,polytrade,7
2025-02-15,ribbon-lend,56732
2025-02-15,swarm-markets,109241
2025-02-15,truefi,50779
2025-02-16,centrifuge,61296
2025-02-16,credix,22546
2025-02-16,goldfinch,1030306
2025-02-16,maple-finance,371949647
2025-02-16,ondo-finance,675326992
2025-02-16,polytrade,7
2025-02-16,ribbon-lend,56731
2025-02-16,swarm-markets,105582
2025-02-16,truefi,50628
2025-02-17,centrifuge,61311
2025-02-17,credix,11801
2025-02-17,goldfinch,1030125
2025-02-17,maple-finance,366464632
2025-02-17,ondo-finance,678516693
2025-02-17,polytrade,7
2025-02-17,ribbon-lend,56729
2025-02-17,swarm-markets,109251
2025-02-17,truefi,50718
2025-02-18,centrifuge,61288
2025-02-18,credix,6632
2025-02-18,goldfinch,1020503
2025-02-18,maple-finance,364073915
2025-02-18,ondo-finance,777866693
2025-02-18,polytrade,7
2025-02-18,ribbon-lend,56729
2025-02-18,swarm-markets,98045
2025-02-18,truefi,50830
2025-02-19,centrifuge,61305
2025-02-19,credix,6631
2025-02-19,goldfinch,1019144
2025-02-19,maple-finance,366042973
2025-02-19,ondo-finance,802553618
2025-02-19,polytrade,7
2025-02-19,ribbon-lend,56729
2025-02-19,swarm-markets,91702
2025-02-19,truefi,50828
2025-02-20,centrifuge,61271
2025-02-20,credix,6027
2025-02-20,goldfinch,1011458
2025-02-20,maple-finance,348238353
2025-02-20,ondo-finance,878840527
2025-02-20,polytrade,7
2025-02-20,ribbon-lend,56729
2025-02-20,swarm-markets,94434
2025-02-20,truefi,50764
2025-02-21,centrifuge,61283
2025-02-21,credix,6029
2025-02-21,goldfinch,1010761
2025-02-21,maple-finance,377712752
2025-02-21,ondo-finance,880790098
2025-02-21,polytrade,7
2025-02-21,ribbon-lend,56735
2025-02-21,swarm-markets,92320
2025-02-21,truefi,50726
2025-02-22,centrifuge,61293
2025-02-22,credix,6029
2025-02-22,goldfinch,1010323
2025-02-22,maple-finance,371654931
2025-02-22,ondo-finance,878689672
2025-02-22,polytrade,7
2025-02-22,ribbon-lend,56737
2025-02-22,swarm-markets,90353
2025-02-22,truefi,55764
2025-02-23,centrifuge,61268
2025-02-23,credix,6028
2025-02-23,goldfinch,991726
2025-02-23,maple-finance,381646347
2025-02-23,ondo-finance,879391990
2025-02-23,polytrade,7
2025-02-23,ribbon-lend,56737
2025-02-23,swarm-markets,91307
2025-02-23,truefi,55807
2025-02-24,centrifuge,61280
2025-02-24,credix,6027
2025-02-24,goldfinch,987515
2025-02-24,maple-finance,378130482
2025-02-24,ondo-finance,879560483
2025-02-24,polytrade,7
2025-02-24,ribbon-lend,56729
2025-02-24,swarm-markets,82719
2025-02-24,truefi,49685
2025-02-25,centrifuge,61287
2025-02-25,credix,6028
2025-02-25,goldfinch,976115
2025-02-25,maple-finance,359192914
2025-02-25,ondo-finance,866196571
2025-02-25,polytrade,7
2025-02-25,ribbon-lend,56731
2025-02-25,swarm-markets,71670
2025-02-25,truefi,49686
2025-02-26,centrifuge,61290
2025-02-26,credix,6028
2025-02-26,goldfinch,972708
2025-02-26,maple-finance,340676492
2025-02-26,ondo-finance,921088512
2025-02-26,polytrade,7
2025-02-26,ribbon-lend,56731
2025-02-26,swarm-markets,75120
2025-02-26,truefi,49696
2025-02-27,centrifuge,61266
2025-02-27,credix,6028
2025-02-27,goldfinch,962025
2025-02-27,maple-finance,325939465
2025-02-27,ondo-finance,969217191
2025-02-27,polytrade,7
2025-02-27,ribbon-lend,56730
2025-02-27,swarm-markets,77681
2025-02-27,truefi,49673
2025-02-28,centrifuge,61269
2025-02-28,credix,10364
2025-02-28,goldfinch,960095
2025-02-28,maple-finance,327699461
2025-02-28,ondo-finance,961961579
2025-02-28,polytrade,7
2025-02-28,ribbon-lend,56726
2025-02-28,swarm-markets,77546
2025-02-28,truefi,49704
2025-03-01,centrifuge,61296
2025-03-01,credix,10364
2025-03-01,goldfinch,957809
2025-03-01,maple-finance,370769242
2025-03-01,ondo-finance,992668752
2025-03-01,polytrade,7
2025-03-01,ribbon-lend,56726
2025-03-01,swarm-markets,81645
2025-03-01,truefi,49721
2025-03-02,centrifuge,61299
2025-03-02,credix,10364
2025-03-02,goldfinch,957589
2025-03-02,maple-finance,378659174
2025-03-02,ondo-finance,996885845
2025-03-02,polytrade,7
2025-03-02,ribbon-lend,56735
2025-03-02,swarm-markets,95273
2025-03-02,truefi,49704
2025-03-03,centrifuge,61285
2025-03-03,credix,807
2025-03-03,goldfinch,955589
2025-03-03,maple-finance,416627550
2025-03-03,ondo-finance,1001992095
2025-03-03,polytrade,7
2025-03-03,ribbon-lend,56730
2025-03-03,swarm-markets,85535
2025-03-03,truefi,49665
2025-03-04,centrifuge,61303
2025-03-04,credix,807
2025-03-04,goldfinch,949887
2025-03-04,maple-finance,355661175
2025-03-04,ondo-finance,1025206943
2025-03-04,polytrade,7
2025-03-04,ribbon-lend,56726
2025-03-04,swarm-markets,85495
2025-03-04,truefi,47279
2025-03-05,centrifuge,61311
2025-03-05,credix,607
2025-03-05,goldfinch,943237
2025-03-05,maple-finance,437158264
2025-03-05,ondo-finance,1009136578
2025-03-05,polytrade,7
2025-03-05,ribbon-lend,56729
2025-03-05,swarm-markets,90449
2025-03-05,truefi,260262
2025-03-06,centrifuge,61311
2025-03-06,credix,1
2025-03-06,goldfinch,935994
2025-03-06,maple-finance,438266943
2025-03-06,ondo-finance,998652598
2025-03-06,polytrade,7
2025-03-06,ribbon-lend,56730
2025-03-06,swarm-markets,107023
2025-03-06,truefi,260262
2025-03-07,centrifuge,61285
2025-03-07,credix,1
2025-03-07,goldfinch,987742
2025-03-07,maple-finance,435969611
2025-03-07,ondo-finance,1001582780
2025-03-07,polytrade,7
2025-03-07,ribbon-lend,56728
2025-03-07,swarm-markets,100220
2025-03-07,truefi,260236
2025-03-08,centrifuge,61297
2025-03-08,credix,1
2025-03-08,goldfinch,987157
2025-03-08,maple-finance,452533620
2025-03-08,ondo-finance,1003186728
2025-03-08,polytrade,7
2025-03-08,ribbon-lend,56729
2025-03-08,swarm-markets,90766
2025-03-08,truefi,260228
2025-03-09,centrifuge,61279
2025-03-09,credix,1
2025-03-09,goldfinch,985942
2025-03-09,maple-finance,453724176
2025-03-09,ondo-finance,1002881044
2025-03-09,polytrade,7
2025-03-09,ribbon-lend,56731
2025-03-09,swarm-markets,76846
2025-03-09,truefi,260232
2025-03-10,centrifuge,61292
2025-03-10,credix,1
2025-03-10,goldfinch,982398
2025-03-10,maple-finance,422389906
2025-03-10,ondo-finance,998549793
2025-03-10,polytrade,7
2025-03-10,ribbon-lend,56731
2025-03-10,swarm-markets,73849
2025-03-10,truefi,249707
2025-03-11,centrifuge,61278
2025-03-11,credix,1
2025-03-11,goldfinch,977671
2025-03-11,maple-finance,431077259
2025-03-11,ondo-finance,998323710
2025-03-11,polytrade,7
2025-03-11,ribbon-lend,56728
2025-03-11,swarm-markets,83900
2025-03-11,truefi,249717
2025-03-12,centrifuge,61291
2025-03-12,credix,1
2025-03-12,goldfinch,980981
2025-03-12,maple-finance,431855934
2025-03-12,ondo-finance,999940649
2025-03-12,polytrade,7
2025-03-12,ribbon-lend,56728
2025-03-12,swarm-markets,84711
2025-03-12,truefi,249703
2025-03-13,centrifuge,61294
2025-03-13,credix,13635
2025-03-13,goldfinch,945910
2025-03-13,maple-finance,419082115
2025-03-13,ondo-finance,1000316799
2025-03-13,polytrade,7
2025-03-13,ribbon-lend,56728
2025-03-13,swarm-markets,81558
2025-03-13,truefi,249731
2025-03-14,centrifuge,61296
2025-03-14,credix,13636
2025-03-14,goldfinch,928647
2025-03-14,maple-finance,421911822
2025-03-14,ondo-finance,1003621545
2025-03-14,polytrade,7
2025-03-14,ribbon-lend,56731
2025-03-14,swarm-markets,80335
2025-03-14,truefi,249720
2025-03-15,centrifuge,61291
2025-03-15,credix,13635
2025-03-15,goldfinch,927988
2025-03-15,maple-finance,439746760
2025-03-15,ondo-finance,1002607750
2025-03-15,polytrade,7
2025-03-15,ribbon-lend,56729
2025-03-15,swarm-markets,81067
2025-03-15,truefi,249696
2025-03-16,centrifuge,61287
2025-03-16,credix,13635
2025-03-16,goldfinch,927966
2025-03-16,maple-finance,428415312
2025-03-16,ondo-finance,1002277945
2025-03-16,polytrade,7
2025-03-16,ribbon-lend,56725
2025-03-16,swarm-markets,75577
2025-03-16,truefi,249690
2025-03-17,centrifuge,61280
2025-03-17,credix,2265
2025-03-17,goldfinch,927864
2025-03-17,maple-finance,435517762
2025-03-17,ondo-finance,1002026170
2025-03-17,polytrade,7
2025-03-17,ribbon-lend,56723
2025-03-17,swarm-markets,78589
2025-03-17,truefi,162777
2025-03-18,centrifuge,61311
2025-03-18,credix,2253
2025-03-18,goldfinch,917629
2025-03-18,maple-finance,436523079
2025-03-18,ondo-finance,1001098952
2025-03-18,polytrade,7
2025-03-18,ribbon-lend,56724
2025-03-18,swarm-markets,81058
2025-03-18,truefi,162739
2025-03-19,centrifuge,61311
2025-03-19,credix,2253
2025-03-19,goldfinch,915649
2025-03-19,maple-finance,433981210
2025-03-19,ondo-finance,1001828561
2025-03-19,polytrade,7
2025-03-19,ribbon-lend,56731
2025-03-19,swarm-markets,80628
2025-03-19,truefi,162770
2025-03-20,centrifuge,61274
2025-03-20,credix,1
2025-03-20,goldfinch,914150
2025-03-20,maple-finance,413196314
2025-03-20,ondo-finance,987886399
2025-03-20,polytrade,7
2025-03-20,ribbon-lend,56731
2025-03-20,swarm-markets,79565
2025-03-20,truefi,162769
2025-03-21,centrifuge,61292
2025-03-21,credix,6028
2025-03-21,goldfinch,900673
2025-03-21,maple-finance,447808503
2025-03-21,ondo-finance,987005773
2025-03-21,polytrade,7
2025-03-21,ribbon-lend,56731
2025-03-21,swarm-markets,96490
2025-03-21,truefi,162664
2025-03-22,centrifuge,61306
2025-03-22,credix,6028
2025-03-22,goldfinch,899937
2025-03-22,maple-finance,447209962
2025-03-22,ondo-finance,985968044
2025-03-22,polytrade,7
2025-03-22,ribbon-lend,56729
2025-03-22,swarm-markets,84542
2025-03-22,truefi,162588
2025-03-23,centrifuge,37591257
2025-03-23,credix,6028
2025-03-23,goldfinch,899908
2025-03-23,maple-finance,451445144
2025-03-23,ondo-finance,987054160
2025-03-23,polytrade,7
2025-03-23,ribbon-lend,56730
2025-03-23,swarm-markets,89029
2025-03-23,truefi,162642
2025-03-24,centrifuge,37587715
2025-03-24,credix,6028
2025-03-24,goldfinch,898600
2025-03-24,maple-finance,481732704
2025-03-24,ondo-finance,1005776470
2025-03-24,polytrade,7
2025-03-24,ribbon-lend,56730
2025-03-24,swarm-markets,104578
2025-03-24,truefi,162641
2025-03-25,centrifuge,36482478
2025-03-25,credix,6028
2025-03-25,goldfinch,887035
2025-03-25,maple-finance,465341537
2025-03-25,ondo-finance,1005083561
2025-03-25,polytrade,7
2025-03-25,ribbon-lend,56731
2025-03-25,swarm-markets,103204
2025-03-25,truefi,653921
2025-03-26,centrifuge,36481258
2025-03-26,credix,6028
2025-03-26,goldfinch,885874
2025-03-26,maple-finance,479102020
2025-03-26,ondo-finance,1004998111
2025-03-26,polytrade,7
2025-03-26,ribbon-lend,56729
2025-03-26,swarm-markets,102608
2025-03-26,truefi,653860
2025-03-27,centrifuge,36483214
2025-03-27,credix,6028
2025-03-27,goldfinch,881247
2025-03-27,maple-finance,468468393
2025-03-27,ondo-finance,987609464
2025-03-27,polytrade,7
2025-03-27,ribbon-lend,56731
2025-03-27,swarm-markets,101232
2025-03-27,truefi,653810
2025-03-28,centrifuge,36485268
2025-03-28,credix,6029
2025-03-28,goldfinch,881368
2025-03-28,maple-finance,467956083
2025-03-28,ondo-finance,986146201
2025-03-28,polytrade,7
2025-03-28,ribbon-lend,56735
2025-03-28,swarm-markets,91510
2025-03-28,truefi,36664
2025-03-29,centrifuge,36484961
2025-03-29,credix,6029
2025-03-29,goldfinch,880708
2025-03-29,maple-finance,458261024
2025-03-29,ondo-finance,986270997
2025-03-29,polytrade,7
2025-03-29,ribbon-lend,56733
2025-03-29,swarm-markets,87073
2025-03-29,truefi,36659
2025-03-30,centrifuge,36485780
2025-03-30,credix,6029
2025-03-30,goldfinch,869268
2025-03-30,maple-finance,457984881
2025-03-30,ondo-finance,987572757
2025-03-30,polytrade,7
2025-03-30,ribbon-lend,56733
2025-03-30,swarm-markets,86700
2025-03-30,truefi,36677
2025-03-31,centrifuge,36536680
2025-03-31,credix,2653
2025-03-31,goldfinch,835652
2025-03-31,maple-finance,466423962
2025-03-31,ondo-finance,1007071105
2025-03-31,polytrade,7
2025-03-31,ribbon-lend,56733
2025-03-31,swarm-markets,81656
2025-03-31,truefi,36644
2025-04-01,centrifuge,36536853
2025-04-01,credix,2653
2025-04-01,goldfinch,811983
2025-04-01,maple-finance,453997514
2025-04-01,ondo-finance,993508632
2025-04-01,polytrade,7
2025-04-01,ribbon-lend,56731
2025-04-01,swarm-markets,82528
2025-04-01,truefi,36638
2025-04-02,centrifuge,36552803
2025-04-02,credix,2653
2025-04-02,goldfinch,811133
2025-04-02,maple-finance,466624786
2025-04-02,ondo-finance,997025699
2025-04-02,polytrade,7
2025-04-02,ribbon-lend,56736
2025-04-02,swarm-markets,77939
2025-04-02,truefi,36653
2025-04-03,centrifuge,36551228
2025-04-03,credix,2653
2025-04-03,goldfinch,800946
2025-04-03,maple-finance,462790083
2025-04-03,ondo-finance,991092436
2025-04-03,polytrade,7
2025-04-03,ribbon-lend,56729
2025-04-03,swarm-markets,77107
2025-04-03,truefi,36657
2025-04-04,centrifuge,36551568
2025-04-04,credix,2653
2025-04-04,goldfinch,800345
2025-04-04,maple-finance,464072330
2025-04-04,ondo-finance,993262008
2025-04-04,polytrade,7
2025-04-04,ribbon-lend,56733
2025-04-04,swarm-markets,79410
2025-04-04,truefi,36659
2025-04-05,centrifuge,36552845
2025-04-05,credix,2653
2025-04-05,goldfinch,796947
2025-04-05,maple-finance,473734372
2025-04-05,ondo-finance,993285461
2025-04-05,polytrade,7
2025-04-05,ribbon-lend,56734
2025-04-05,swarm-markets,80461
2025-04-05,truefi,36622
2025-04-06,centrifuge,36556611
2025-04-06,credix,2653
2025-04-06,goldfinch,795730
2025-04-06,maple-finance,470970631
2025-04-06,ondo-finance,992264789
2025-04-06,polytrade,7
2025-04-06,ribbon-lend,56733
2025-04-06,swarm-markets,70912
2025-04-06,truefi,36625
2025-04-07,centrifuge,86566443
2025-04-07,credix,2653
2025-04-07,goldfinch,771010
2025-04-07,maple-finance,451327450
2025-04-07,ondo-finance,993605314
2025-04-07,polytrade,7
2025-04-07,ribbon-lend,56735
2025-04-07,swarm-markets,71725
2025-04-07,truefi,36651
2025-04-08,centrifuge,136562640
2025-04-08,credix,2653
2025-04-08,goldfinch,756832
2025-04-08,maple-finance,462505072
2025-04-08,ondo-finance,995345788
2025-04-08,polytrade,7
2025-04-08,ribbon-lend,56726
2025-04-08,swarm-markets,69442
2025-04-08,truefi,36624
2025-04-09,centrifuge,136567691
2025-04-09,credix,2653
2025-04-09,goldfinch,756850
2025-04-09,maple-finance,472040677
2025-04-09,ondo-finance,1002683500
2025-04-09,polytrade,7
2025-04-09,ribbon-lend,56731
2025-04-09,swarm-markets,83823
2025-04-09,truefi,36620
2025-04-10,centrifuge,136572619
2025-04-10,credix,2653
2025-04-10,goldfinch,756307
2025-04-10,maple-finance,499276294
2025-04-10,ondo-finance,978722189
2025-04-10,polytrade,7
2025-04-10,ribbon-lend,56735
2025-04-10,swarm-markets,69387
2025-04-10,truefi,36619
2025-04-11,centrifuge,136579177
2025-04-11,credix,16372
2025-04-11,goldfinch,755434
2025-04-11,maple-finance,506555781
2025-04-11,ondo-finance,985132390
2025-04-11,polytrade,7
2025-04-11,ribbon-lend,56734
2025-04-11,swarm-markets,74314
2025-04-11,truefi,36674
2025-04-12,centrifuge,136577812
2025-04-12,credix,16371
2025-04-12,goldfinch,755497
2025-04-12,maple-finance,543095376
2025-04-12,ondo-finance,985150028
2025-04-12,polytrade,7
2025-04-12,ribbon-lend,56735
2025-04-12,swarm-markets,71535
2025-04-12,truefi,36572
2025-04-13,centrifuge,136575080
2025-04-13,credix,16371
2025-04-13,goldfinch,750037
2025-04-13,maple-finance,556122120
2025-04-13,ondo-finance,980381230
2025-04-13,polytrade,7
2025-04-13,ribbon-lend,56733
2025-04-13,swarm-markets,69708
2025-04-13,truefi,36644
2025-04-14,centrifuge,136576174
2025-04-14,credix,1035
2025-04-14,goldfinch,749350
2025-04-14,maple-finance,547489029
2025-04-14,ondo-finance,995847159
2025-04-14,polytrade,7
2025-04-14,ribbon-lend,56734
2025-04-14,swarm-markets,74777
2025-04-14,truefi,36607
2025-04-15,centrifuge,137857926
2025-04-15,credix,114
2025-04-15,goldfinch,749298
2025-04-15,maple-finance,534870019
2025-04-15,ondo-finance,990343673
2025-04-15,polytrade,7
2025-04-15,ribbon-lend,56731
2025-04-15,swarm-markets,73872
2025-04-15,truefi,36646
2025-04-16,centrifuge,187634957
2025-04-16,credix,3
2025-04-16,goldfinch,749371
2025-04-16,maple-finance,596671441
2025-04-16,ondo-finance,996291735
2025-04-16,polytrade,7
2025-04-16,ribbon-lend,56736
2025-04-16,swarm-markets,76210
2025-04-16,truefi,36605
2025-04-17,centrifuge,236722534
2025-04-17,credix,3
2025-04-17,goldfinch,729929
2025-04-17,maple-finance,598554961
2025-04-17,ondo-finance,997439436
2025-04-17,polytrade,7
2025-04-17,ribbon-lend,56736
2025-04-17,swarm-markets,74135
2025-04-17,truefi,36601
2025-04-18,centrifuge,236734839
2025-04-18,credix,3
2025-04-18,goldfinch,724915
2025-04-18,maple-finance,610120332
2025-04-18,ondo-finance,983678434
2025-04-18,polytrade,7
2025-04-18,ribbon-lend,56734
2025-04-18,swarm-markets,72461
2025-04-18,truefi,36584
2025-04-19,centrifuge,236735317
2025-04-19,credix,3
2025-04-19,goldfinch,724833
2025-04-19,maple-finance,612486068
2025-04-19,ondo-finance,982457723
2025-04-19,polytrade,7
2025-04-19,ribbon-lend,56720
2025-04-19,swarm-markets,73390
2025-04-19,truefi,36594
2025-04-20,centrifuge,236735317
2025-04-20,credix,3
2025-04-20,goldfinch,724377
2025-04-20,maple-finance,617499159
2025-04-20,ondo-finance,987831782
2025-04-20,polytrade,7
2025-04-20,ribbon-lend,56718
2025-04-20,swarm-markets,74052
2025-04-20,truefi,36588
2025-04-21,centrifuge,236735378
2025-04-21,credix,89947
2025-04-21,goldfinch,724303
2025-04-21,maple-finance,632226561
2025-04-21,ondo-finance,992530050
2025-04-21,polytrade,7
2025-04-21,ribbon-lend,56721
2025-04-21,swarm-markets,70653
2025-04-21,truefi,36574
2025-04-22,centrifuge,236743202
2025-04-22,credix,89944
2025-04-22,goldfinch,720378
2025-04-22,maple-finance,598704152
2025-04-22,ondo-finance,1014717805
2025-04-22,polytrade,7
2025-04-22,ribbon-lend,54683
2025-04-22,swarm-markets,76838
2025-04-22,truefi,36595
2025-04-23,centrifuge,236853130
2025-04-23,credix,89952
2025-04-23,goldfinch,720311
2025-04-23,maple-finance,682265872
2025-04-23,ondo-finance,1016280047
2025-04-23,polytrade,7
2025-04-23,ribbon-lend,54688
2025-04-23,swarm-markets,75664
2025-04-23,truefi,36574
2025-04-24,centrifuge,236847149
2025-04-24,credix,89945
2025-04-24,goldfinch,704055
2025-04-24,maple-finance,720820218
2025-04-24,ondo-finance,1011351717
2025-04-24,polytrade,7
2025-04-24,ribbon-lend,54683
2025-04-24,swarm-markets,75239
2025-04-24,truefi,36568
2025-04-25,centrifuge,236974027
2025-04-25,credix,89953
2025-04-25,goldfinch,700716
2025-04-25,maple-finance,718456951
2025-04-25,ondo-finance,1015728080
2025-04-25,polytrade,7
2025-04-25,ribbon-lend,54688
2025-04-25,swarm-markets,80424
2025-04-25,truefi,36565
2025-04-26,centrifuge,236961474
2025-04-26,credix,89951
2025-04-26,goldfinch,698212
2025-04-26,maple-finance,732733370
2025-04-26,ondo-finance,1021302152
2025-04-26,polytrade,7
2025-04-26,ribbon-lend,54687
2025-04-26,swarm-markets,83137
2025-04-26,truefi,36545
2025-04-27,centrifuge,236950813
2025-04-27,credix,89944
2025-04-27,goldfinch,697638
2025-04-27,maple-finance,728311598
2025-04-27,ondo-finance,1026276222
2025-04-27,polytrade,7
2025-04-27,ribbon-lend,54683
2025-04-27,swarm-markets,80679
2025-04-27,truefi,36552
2025-04-28,centrifuge,236965975
2025-04-28,credix,16052
2025-04-28,goldfinch,695603
2025-04-28,maple-finance,729770236
2025-04-28,ondo-finance,1012256487
2025-04-28,polytrade,7
2025-04-28,ribbon-lend,54686
2025-04-28,swarm-markets,85165
2025-04-28,truefi,36511
2025-04-29,centrifuge,236970945
2025-04-29,credix,16052
2025-04-29,goldfinch,695646
2025-04-29,maple-finance,735831090
2025-04-29,ondo-finance,1020356568
2025-04-29,polytrade,7
2025-04-29,ribbon-lend,54686
2025-04-29,swarm-markets,88959
2025-04-29,truefi,36505
2025-04-30,centrifuge,236951464
2025-04-30,credix,16052
2025-04-30,goldfinch,694788
2025-04-30,maple-finance,735744736
2025-04-30,ondo-finance,1008423256
2025-04-30,polytrade,7
2025-04-30,ribbon-lend,54683
2025-04-30,swarm-markets,86652
2025-04-30,truefi,36525
2025-05-01,centrifuge,237054803
2025-05-01,credix,0
2025-05-01,goldfinch,694303
2025-05-01,maple-finance,728868494
2025-05-01,ondo-finance,1037524714
2025-05-01,polytrade,7
2025-05-01,ribbon-lend,54683
2025-05-01,swarm-markets,90366
2025-05-01,truefi,36533
2025-05-02,centrifuge,237115483
2025-05-02,credix,0
2025-05-02,goldfinch,694007
2025-05-02,maple-finance,755100627
2025-05-02,ondo-finance,1058395803
2025-05-02,polytrade,7
2025-05-02,ribbon-lend,54688
